"latitude","longitude","TagalogWordCount"
"""17.7956131""","""120.4196428""",7
"""17.9290727""","""120.4783749""",4
"""17.7638314""","""120.452096""",6
"""17.7638314""","""120.452096""",4
"""17.7638314""","""120.452096""",5
"""17.9522251""","""120.5263784""",5
"""17.9522251""","""120.5263784""",3
"""17.9569571""","""120.5318514""",3
"""17.9522251""","""120.5263784""",4
"""17.9481532""","""120.5356872""",3
"""17.7568315""","""121.4656868""",10
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",4
"""17.7370366""","""121.7386634""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",4
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",4
"""17.7370366""","""121.7386634""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",4
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.9285019""","""121.8984069""",7
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",4
"""17.56883808""","""120.38578139""",3
"""17.55080484""","""120.37728045""",4
"""17.55080484""","""120.37728045""",3
"""17.60128613""","""120.3923204""",3
"""17.55331421""","""120.37978363""",4
"""17.5766345""","""120.3848864""",3
"""17.57208105""","""120.38894184""",4
"""17.57625876""","""120.38070682""",3
"""17.6867164""","""120.3601011""",5
"""17.56606564""","""120.38501569""",3
"""17.56606659""","""120.38501636""",9
"""17.56606601""","""120.38501595""",4
"""17.7450622""","""120.4572587""",8
"""17.56902901""","""120.37767043""",3
"""17.686713""","""120.3600948""",3
"""17.74275446""","""120.45830168""",6
"""17.7446196""","""120.4571426""",5
"""17.7446198""","""120.4571434""",4
"""17.5872933""","""120.38696234""",14
"""17.58729841""","""120.38695701""",3
"""17.58729474""","""120.38696146""",9
"""17.7446196""","""120.457143""",3
"""17.7446198""","""120.4571432""",3
"""17.7446198""","""120.4571432""",6
"""17.7446198""","""120.4571432""",4
"""17.68578862""","""120.42226173""",5
"""17.7446196""","""120.4571425""",4
"""17.6495058""","""120.3967068""",3
"""17.7446195""","""120.4571427""",3
"""17.7508653""","""120.4560712""",3
"""17.7469162""","""120.4582756""",3
"""17.7469159""","""120.4582748""",5
"""17.746916""","""120.4582747""",4
"""17.7469161""","""120.4582751""",4
"""17.57412197""","""120.38911274""",3
"""17.58294597""","""120.37875524""",4
"""17.58294597""","""120.37875524""",4
"""17.58294597""","""120.37875524""",5
"""17.58069322""","""120.38355737""",3
"""17.56134059""","""120.382123""",3
"""17.5610329""","""120.3855148""",3
"""17.5610164""","""120.3855283""",3
"""17.5610144""","""120.3855425""",4
"""17.57269801""","""120.38908817""",3
"""17.56616794""","""120.38508845""",6
"""17.56616794""","""120.38508845""",3
"""17.56616788""","""120.3850884""",3
"""17.56616746""","""120.38508833""",4
"""17.5717065""","""120.38928931""",4
"""17.5766351""","""120.3848957""",12
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",4
"""17.56883808""","""120.38578139""",3
"""17.55080484""","""120.37728045""",4
"""17.55080484""","""120.37728045""",3
"""17.60128613""","""120.3923204""",3
"""17.55331421""","""120.37978363""",4
"""17.5766345""","""120.3848864""",3
"""17.57208105""","""120.38894184""",4
"""17.57625876""","""120.38070682""",3
"""17.6867164""","""120.3601011""",5
"""17.56606564""","""120.38501569""",3
"""17.56606659""","""120.38501636""",9
"""17.56606601""","""120.38501595""",4
"""17.7450622""","""120.4572587""",8
"""17.56902901""","""120.37767043""",3
"""17.686713""","""120.3600948""",3
"""17.74275446""","""120.45830168""",6
"""17.7446196""","""120.4571426""",5
"""17.7446198""","""120.4571434""",4
"""17.7528371""","""120.4458771""",6
"""17.5872933""","""120.38696234""",14
"""17.58729841""","""120.38695701""",3
"""17.58729474""","""120.38696146""",9
"""17.7446196""","""120.457143""",3
"""17.7446198""","""120.4571432""",3
"""17.7446198""","""120.4571432""",6
"""17.7446198""","""120.4571432""",4
"""17.68578862""","""120.42226173""",5
"""17.7446196""","""120.4571425""",4
"""17.6495058""","""120.3967068""",3
"""17.7446195""","""120.4571427""",3
"""17.7508653""","""120.4560712""",3
"""17.7469162""","""120.4582756""",3
"""17.7469159""","""120.4582748""",5
"""17.746916""","""120.4582747""",4
"""17.7469161""","""120.4582751""",4
"""17.57412197""","""120.38911274""",3
"""17.58294597""","""120.37875524""",4
"""17.58294597""","""120.37875524""",4
"""17.58294597""","""120.37875524""",5
"""17.58069322""","""120.38355737""",3
"""17.56134059""","""120.382123""",3
"""17.5610329""","""120.3855148""",3
"""17.5610164""","""120.3855283""",3
"""17.5610144""","""120.3855425""",4
"""17.57269801""","""120.38908817""",3
"""17.56616794""","""120.38508845""",6
"""17.56616794""","""120.38508845""",3
"""17.56616788""","""120.3850884""",3
"""17.56616746""","""120.38508833""",4
"""17.5717065""","""120.38928931""",4
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",4
"""17.56883808""","""120.38578139""",3
"""17.55080484""","""120.37728045""",4
"""17.55080484""","""120.37728045""",3
"""17.596528""","""120.6174923""",3
"""17.5968436""","""120.6153167""",3
"""17.55331421""","""120.37978363""",4
"""17.5766345""","""120.3848864""",3
"""17.5978107""","""120.6263899""",8
"""17.57208105""","""120.38894184""",4
"""17.57625876""","""120.38070682""",3
"""17.56606564""","""120.38501569""",3
"""17.56606659""","""120.38501636""",9
"""17.56606601""","""120.38501595""",4
"""17.56902901""","""120.37767043""",3
"""17.58867922""","""120.61021609""",3
"""17.594861""","""120.61871492""",3
"""17.59781""","""120.6263933""",9
"""17.59781""","""120.6263933""",4
"""17.5978098""","""120.6263902""",4
"""17.596528""","""120.6174923""",3
"""17.5968436""","""120.6153167""",3
"""17.5978107""","""120.6263899""",8
"""17.58867922""","""120.61021609""",3
"""17.594861""","""120.61871492""",3
"""17.59781""","""120.6263933""",9
"""17.59781""","""120.6263933""",4
"""17.5978098""","""120.6263902""",4
"""17.59781""","""120.6263933""",3
"""17.5968436""","""120.6153167""",4
"""17.59609383""","""120.61457553""",6
"""17.6007453""","""120.6165991""",7
"""17.5978107""","""120.6263899""",8
"""17.59781""","""120.6263933""",9
"""17.59781""","""120.6263933""",4
"""17.5978098""","""120.6263902""",4
"""17.59781""","""120.6263933""",3
"""17.5978094""","""120.6263901""",10
"""17.5978094""","""120.6263902""",3
"""17.5978097""","""120.6263898""",6
"""17.5978107""","""120.6263899""",8
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",4
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.7311162""","""121.4557749""",3
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",4
"""17.55080484""","""120.37728045""",4
"""17.55080484""","""120.37728045""",3
"""17.55331421""","""120.37978363""",4
"""17.4446851""","""120.4895908""",10
"""17.4446851""","""120.4895908""",5
"""17.4587185""","""120.4356441""",17
"""17.4446851""","""120.4895908""",4
"""17.4446851""","""120.4895908""",4
"""17.4446851""","""120.4895908""",13
"""17.4446851""","""120.4895908""",7
"""17.4190931""","""120.47822028""",5
"""17.4447091""","""120.4895766""",9
"""17.4446896""","""120.489575""",5
"""17.4446731""","""120.4895813""",3
"""17.4446731""","""120.4895813""",11
"""17.5533883""","""120.399099""",4
"""17.5533887""","""120.3990996""",4
"""17.4446851""","""120.4895908""",7
"""17.5533879""","""120.399098""",4
"""17.5388503""","""120.369397""",8
"""17.5388503""","""120.369397""",8
"""17.4446941""","""120.4895593""",12
"""17.4447152""","""120.4895813""",7
"""17.55080484""","""120.37728045""",3
"""17.55080484""","""120.37728045""",3
"""17.5454381""","""120.3792729""",4
"""17.55080484""","""120.37728045""",3
"""17.5454381""","""120.3792729""",8
"""17.5454381""","""120.3792729""",8
"""17.5454381""","""120.3792729""",4
"""17.55016248""","""120.39031373""",4
"""17.4446851""","""120.4895908""",6
"""17.4446941""","""120.4895766""",3
"""17.4447047""","""120.4895766""",5
"""17.4446941""","""120.4895719""",5
"""17.55080484""","""120.37728045""",3
"""17.4168707""","""121.4439259""",5
"""17.4580126""","""121.4605453""",9
"""17.4238401""","""121.441187""",4
"""17.455733""","""121.4644956""",4
"""17.4161499""","""121.4573794""",7
"""17.4161493""","""121.4573795""",5
"""17.4161499""","""121.4573797""",3
"""17.471196""","""121.4666166""",4
"""17.471196""","""121.4666166""",6
"""17.4364208""","""121.4551138""",4
"""17.4352809""","""121.457089""",3
"""17.4107439""","""121.4340925""",7
"""17.4337914""","""121.7800699""",3
"""17.3762872""","""121.6025553""",9
"""17.441541""","""121.7796693""",6
"""17.441541""","""121.7796693""",6
"""17.441541""","""121.7796693""",5
"""17.4337914""","""121.7800699""",3
"""17.3762872""","""121.6025553""",9
"""17.441541""","""121.7796693""",6
"""17.441541""","""121.7796693""",6
"""17.4337914""","""121.7800699""",3
"""17.441541""","""121.7796693""",6
"""17.441541""","""121.7796693""",6
"""17.441541""","""121.7796693""",5
"""17.22167762""","""120.45413389""",3
"""17.18734426""","""120.44699936""",3
"""17.1937576""","""120.4482862""",5
"""17.1981265""","""120.4489636""",8
"""17.18734426""","""120.44699936""",6
"""17.1916311""","""120.445617""",5
"""17.1916312""","""120.4456167""",8
"""17.1916312""","""120.4456168""",8
"""17.1916311""","""120.4456169""",6
"""17.1916331""","""120.4456173""",9
"""17.1916312""","""120.445617""",3
"""17.191631""","""120.4456176""",8
"""17.1916313""","""120.4456167""",9
"""17.1916314""","""120.4456166""",3
"""17.191631""","""120.4456179""",4
"""17.1916315""","""120.4456173""",6
"""17.1530956""","""120.536196""",5
"""17.1916315""","""120.4456174""",5
"""17.1916313""","""120.4456182""",6
"""17.1916313""","""120.4456182""",3
"""17.1910205""","""120.4456827""",4
"""17.2168182""","""120.4551129""",5
"""17.2168173""","""120.4551125""",10
"""17.16707991""","""120.46937138""",13
"""17.16707421""","""120.4693759""",8
"""17.16706855""","""120.46938286""",3
"""17.1804935""","""120.46505444""",3
"""17.1671012""","""120.46933986""",6
"""17.2384418""","""120.4500163""",7
"""17.16716539""","""120.46920882""",3
"""17.16712161""","""120.46933039""",6
"""17.1916315""","""120.445617""",3
"""17.1937619""","""120.4482662""",3
"""17.1937639""","""120.4482811""",3
"""17.1916311""","""120.445617""",4
"""17.1530963""","""120.5361971""",3
"""17.1937943""","""120.4482731""",5
"""17.1937656""","""120.4482872""",5
"""17.1916311""","""120.4456169""",6
"""17.1916311""","""120.4456169""",4
"""17.14459""","""120.4349397""",6
"""17.1530958""","""120.5361975""",3
"""17.1916369""","""120.4456187""",5
"""17.1916317""","""120.4456169""",7
"""17.1916344""","""120.4456165""",4
"""17.1916317""","""120.445617""",3
"""17.1916319""","""120.4456169""",4
"""17.18734426""","""120.44699936""",3
"""17.18734426""","""120.44699936""",5
"""17.1916315""","""120.4456171""",5
"""17.1916315""","""120.4456172""",3
"""17.1916315""","""120.4456173""",4
"""17.1768075""","""120.4427514""",9
"""17.1773535""","""120.4438514""",5
"""17.1825243""","""120.445937""",4
"""17.1916315""","""120.4456171""",6
"""17.1916316""","""120.4456179""",4
"""17.1916299""","""120.445617""",3
"""17.1916311""","""120.4456169""",4
"""17.18734426""","""120.44699936""",3
"""17.1995584""","""120.4491585""",4
"""17.1718919""","""120.4477845""",3
"""17.1714692""","""120.4416783""",5
"""17.1916317""","""120.4456169""",3
"""17.1916315""","""120.4456173""",8
"""17.1916319""","""120.4456172""",4
"""17.1854768""","""120.4418581""",4
"""17.1916318""","""120.4456175""",4
"""17.1916311""","""120.4456176""",5
"""17.1916314""","""120.4456175""",7
"""17.1916315""","""120.4456172""",6
"""17.1916322""","""120.4456181""",5
"""17.1916315""","""120.445617""",4
"""17.1916317""","""120.4456172""",3
"""17.1916317""","""120.4456172""",5
"""17.1916406""","""120.4456198""",3
"""17.1916304""","""120.4456168""",9
"""17.14459""","""120.4349397""",3
"""17.1903119""","""120.4475291""",3
"""17.1916315""","""120.4456172""",3
"""17.1916316""","""120.4456179""",3
"""17.1916317""","""120.4456172""",4
"""17.18734426""","""120.44699936""",3
"""17.1590892""","""120.4387034""",10
"""17.22167762""","""120.45413389""",3
"""17.18734426""","""120.44699936""",3
"""17.1937576""","""120.4482862""",5
"""17.1981265""","""120.4489636""",8
"""17.18734426""","""120.44699936""",6
"""17.1916311""","""120.445617""",5
"""17.1916312""","""120.4456167""",8
"""17.1916312""","""120.4456168""",8
"""17.1916311""","""120.4456169""",6
"""17.1916331""","""120.4456173""",9
"""17.1916312""","""120.445617""",3
"""17.191631""","""120.4456176""",8
"""17.1916313""","""120.4456167""",9
"""17.1916314""","""120.4456166""",3
"""17.1916315""","""120.4456167""",8
"""17.191631""","""120.4456179""",4
"""17.1916315""","""120.4456173""",6
"""17.1530956""","""120.536196""",5
"""17.1916315""","""120.4456174""",5
"""17.1916313""","""120.4456182""",6
"""17.1916313""","""120.4456182""",3
"""17.1910205""","""120.4456827""",4
"""17.12001293""","""121.61504531""",7
"""17.12254303""","""121.61664669""",5
"""17.2291428""","""121.63117415""",3
"""17.2291428""","""121.63117415""",9
"""17.11997643""","""121.61559013""",5
"""17.1224331""","""121.61649726""",3
"""17.11950749""","""121.61600081""",9
"""17.12245825""","""121.61653149""",8
"""17.1217805""","""121.6168409""",3
"""17.22914082""","""121.63117608""",4
"""17.1217754""","""121.6168424""",10
"""17.1217754""","""121.6168424""",5
"""17.16132145""","""121.62970889""",4
"""17.11914132""","""121.61543157""",6
"""17.11961453""","""121.61586159""",4
"""17.12036897""","""121.61500422""",9
"""17.12007406""","""121.6150377""",9
"""17.11978038""","""121.61507907""",3
"""17.11974013""","""121.61507035""",4
"""17.12013355""","""121.61502999""",3
"""17.11976005""","""121.6150612""",3
"""17.12001293""","""121.61504531""",7
"""17.12254303""","""121.61664669""",5
"""17.1214108""","""121.8743176""",4
"""17.13250596""","""121.87032557""",4
"""17.1143701""","""121.8694022""",3
"""17.2291428""","""121.63117415""",3
"""17.2291428""","""121.63117415""",9
"""17.11997643""","""121.61559013""",5
"""17.1224331""","""121.61649726""",3
"""17.11950749""","""121.61600081""",9
"""17.12245825""","""121.61653149""",8
"""17.1217805""","""121.6168409""",3
"""17.22914082""","""121.63117608""",4
"""17.1217754""","""121.6168424""",10
"""17.1217754""","""121.6168424""",5
"""17.16132145""","""121.62970889""",4
"""17.11914132""","""121.61543157""",6
"""17.11961453""","""121.61586159""",4
"""17.12036897""","""121.61500422""",9
"""17.12007406""","""121.6150377""",9
"""17.11974013""","""121.61507035""",4
"""17.12013355""","""121.61502999""",3
"""17.1295691""","""121.8689118""",6
"""17.11976005""","""121.6150612""",3
"""17.1292143""","""121.8691781""",4
"""17.13281587""","""121.87006213""",4
"""17.12001293""","""121.61504531""",7
"""17.10050694""","""121.85805829""",3
"""17.10134302""","""121.85709327""",3
"""17.12254303""","""121.61664669""",5
"""17.10132486""","""121.85710753""",3
"""17.1214108""","""121.8743176""",4
"""17.13250596""","""121.87032557""",4
"""17.1143701""","""121.8694022""",3
"""17.10065751""","""121.8579105""",5
"""17.2291428""","""121.63117415""",3
"""17.2291428""","""121.63117415""",9
"""17.11997643""","""121.61559013""",5
"""17.1224331""","""121.61649726""",3
"""17.11950749""","""121.61600081""",9
"""17.12245825""","""121.61653149""",8
"""17.1217805""","""121.6168409""",3
"""17.22914082""","""121.63117608""",4
"""17.1217754""","""121.6168424""",10
"""17.1217754""","""121.6168424""",5
"""17.16132145""","""121.62970889""",4
"""17.11914132""","""121.61543157""",6
"""17.11961453""","""121.61586159""",4
"""17.12036897""","""121.61500422""",9
"""17.12007406""","""121.6150377""",9
"""17.11978038""","""121.61507907""",3
"""17.11974013""","""121.61507035""",4
"""17.12013355""","""121.61502999""",3
"""17.1295691""","""121.8689118""",6
"""17.11976005""","""121.6150612""",3
"""17.1292143""","""121.8691781""",4
"""17.13281587""","""121.87006213""",4
"""17.10050694""","""121.85805829""",3
"""17.10134302""","""121.85709327""",3
"""17.10132486""","""121.85710753""",3
"""17.1214108""","""121.8743176""",4
"""17.13250596""","""121.87032557""",4
"""17.1143701""","""121.8694022""",3
"""17.10065751""","""121.8579105""",5
"""17.1295691""","""121.8689118""",6
"""17.1292143""","""121.8691781""",4
"""17.13281587""","""121.87006213""",4
"""17.13281903""","""121.87005944""",3
"""17.1481""","""121.891""",3
"""17.1927375""","""121.890772""",5
"""17.1401154""","""121.8768887""",6
"""17.13249388""","""121.87033583""",3
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",3
"""17.0826778""","""121.8531996""",3
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",10
"""17.13281903""","""121.87005944""",6
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",6
"""17.13281903""","""121.87005944""",5
"""17.1442075""","""121.8869654""",7
"""17.32740061""","""121.76021201""",3
"""17.1401154""","""121.8768887""",3
"""17.1929063""","""121.890847""",4
"""17.1927375""","""121.890772""",3
"""17.1927375""","""121.890772""",4
"""17.1927375""","""121.890772""",5
"""17.1927375""","""121.890772""",5
"""17.14611924""","""121.88990224""",4
"""17.1223296""","""121.8698986""",3
"""17.13281471""","""121.8700169""",7
"""17.07278035""","""121.86722739""",4
"""17.13281471""","""121.8700169""",6
"""17.13281471""","""121.8700169""",4
"""17.07279494""","""121.86724158""",6
"""17.07278823""","""121.86723505""",3
"""17.07277594""","""121.86722311""",3
"""17.07280103""","""121.86724751""",5
"""17.07280103""","""121.86724751""",5
"""17.13281471""","""121.8700169""",3
"""17.13281471""","""121.8700169""",6
"""17.1237817""","""121.8779445""",4
"""17.07280104""","""121.86724752""",5
"""17.1237814""","""121.8779451""",7
"""17.1237815""","""121.8779451""",3
"""17.1237812""","""121.8779438""",5
"""17.1237823""","""121.8779446""",3
"""17.1237811""","""121.877944""",5
"""17.1237811""","""121.877944""",3
"""17.123781""","""121.8779443""",3
"""17.12475014""","""121.86634064""",9
"""17.07280148""","""121.86724795""",3
"""17.13281471""","""121.8700169""",3
"""17.07278813""","""121.86723496""",3
"""17.07279586""","""121.8672409""",3
"""17.13281471""","""121.8700169""",7
"""17.13281471""","""121.8700169""",3
"""17.13281471""","""121.8700169""",6
"""17.13281471""","""121.8700169""",3
"""17.1499101""","""121.8892458""",3
"""17.13281471""","""121.8700169""",9
"""17.13281471""","""121.8700169""",7
"""17.13281471""","""121.8700169""",7
"""17.1499093""","""121.8892455""",6
"""17.14991""","""121.8892442""",7
"""17.1224786""","""121.8705281""",3
"""17.10050694""","""121.85805829""",3
"""17.10134302""","""121.85709327""",3
"""17.10132486""","""121.85710753""",3
"""17.1214108""","""121.8743176""",4
"""17.13250596""","""121.87032557""",4
"""17.1143701""","""121.8694022""",3
"""17.10065751""","""121.8579105""",5
"""17.1295691""","""121.8689118""",6
"""17.1292143""","""121.8691781""",4
"""17.13281587""","""121.87006213""",4
"""17.13281903""","""121.87005944""",3
"""17.1481""","""121.891""",3
"""17.1927375""","""121.890772""",5
"""17.1401154""","""121.8768887""",6
"""17.13249388""","""121.87033583""",3
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",10
"""17.13281903""","""121.87005944""",6
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",3
"""17.13281903""","""121.87005944""",4
"""17.13281903""","""121.87005944""",5
"""17.13281903""","""121.87005944""",6
"""17.13281903""","""121.87005944""",5
"""17.1442075""","""121.8869654""",7
"""17.1401154""","""121.8768887""",3
"""17.1929063""","""121.890847""",4
"""17.1927375""","""121.890772""",3
"""17.1927375""","""121.890772""",4
"""17.1927375""","""121.890772""",5
"""17.1927375""","""121.890772""",5
"""17.14611924""","""121.88990224""",4
"""17.1223296""","""121.8698986""",3
"""17.13281471""","""121.8700169""",7
"""17.13281471""","""121.8700169""",6
"""17.13281471""","""121.8700169""",4
"""17.13281471""","""121.8700169""",3
"""17.13281471""","""121.8700169""",6
"""17.1237817""","""121.8779445""",4
"""17.1237814""","""121.8779451""",7
"""17.1237815""","""121.8779451""",3
"""17.1237812""","""121.8779438""",5
"""17.1237823""","""121.8779446""",3
"""17.1237811""","""121.877944""",5
"""17.1237811""","""121.877944""",3
"""17.123781""","""121.8779443""",3
"""17.12475014""","""121.86634064""",9
"""17.13281471""","""121.8700169""",3
"""17.13281471""","""121.8700169""",7
"""17.13281471""","""121.8700169""",3
"""17.13281471""","""121.8700169""",6
"""17.13281471""","""121.8700169""",3
"""17.1499101""","""121.8892458""",3
"""17.13281471""","""121.8700169""",9
"""17.13281471""","""121.8700169""",7
"""17.13281471""","""121.8700169""",7
"""17.1499093""","""121.8892455""",6
"""17.14991""","""121.8892442""",7
"""17.1224786""","""121.8705281""",3
"""16.9914309""","""120.4543785""",8
"""16.9914309""","""120.4543785""",3
"""16.9914309""","""120.4543785""",7
"""16.9914309""","""120.4543785""",6
"""16.9914309""","""120.4543785""",9
"""16.9914309""","""120.4543785""",5
"""16.9634402""","""120.4525535""",3
"""16.9634402""","""120.4525535""",4
"""16.990161""","""120.735916""",3
"""16.990161""","""120.735916""",5
"""16.990161""","""120.735916""",4
"""16.88222903""","""121.58926647""",10
"""16.88807376""","""121.57168712""",5
"""17.0122133""","""121.8370468""",3
"""17.0122133""","""121.8370468""",8
"""17.12001293""","""121.61504531""",7
"""16.9339723""","""121.7671107""",4
"""16.93839535""","""121.7677465""",4
"""17.0091502""","""121.8306471""",6
"""17.0091501""","""121.8306474""",3
"""16.9347""","""121.772""",5
"""17.0091501""","""121.8306493""",4
"""17.0091499""","""121.8306485""",11
"""17.0136039""","""121.8364024""",3
"""17.0122133""","""121.8370468""",3
"""17.12254303""","""121.61664669""",5
"""16.88222903""","""121.58926647""",10
"""17.0122133""","""121.8370468""",3
"""16.93655696""","""121.78143628""",3
"""16.92781465""","""121.80604624""",4
"""16.93075084""","""121.81323557""",6
"""16.9309328""","""121.7696679""",4
"""16.9309328""","""121.7696679""",5
"""16.9309328""","""121.7696679""",8
"""16.9309328""","""121.7696679""",3
"""17.0136039""","""121.8364024""",3
"""16.9372151""","""121.76905424""",3
"""16.9568897""","""121.6669653""",5
"""16.91264123""","""121.75540603""",6
"""17.0122133""","""121.8370468""",3
"""17.0122133""","""121.8370468""",8
"""17.12001293""","""121.61504531""",7
"""16.9339723""","""121.7671107""",4
"""16.93839535""","""121.7677465""",4
"""17.0091502""","""121.8306471""",6
"""17.0091501""","""121.8306474""",3
"""16.9347""","""121.772""",5
"""17.0091501""","""121.8306493""",4
"""17.0091499""","""121.8306485""",11
"""17.0136039""","""121.8364024""",3
"""17.0122133""","""121.8370468""",3
"""17.10050694""","""121.85805829""",3
"""17.10134302""","""121.85709327""",3
"""17.12254303""","""121.61664669""",5
"""17.10132486""","""121.85710753""",3
"""16.88222903""","""121.58926647""",10
"""17.1214108""","""121.8743176""",4
"""17.0122133""","""121.8370468""",3
"""17.1143701""","""121.8694022""",3
"""16.93655696""","""121.78143628""",3
"""16.92781465""","""121.80604624""",4
"""16.93075084""","""121.81323557""",6
"""17.10065751""","""121.8579105""",5
"""16.9309328""","""121.7696679""",4
"""16.9309328""","""121.7696679""",5
"""16.9309328""","""121.7696679""",8
"""16.9309328""","""121.7696679""",3
"""17.0136039""","""121.8364024""",3
"""16.9372151""","""121.76905424""",3
"""17.0122133""","""121.8370468""",3
"""17.0122133""","""121.8370468""",8
"""16.9339723""","""121.7671107""",4
"""16.93839535""","""121.7677465""",4
"""17.0091502""","""121.8306471""",6
"""17.0091501""","""121.8306474""",3
"""16.9347""","""121.772""",5
"""17.0091501""","""121.8306493""",4
"""17.0091499""","""121.8306485""",11
"""17.0136039""","""121.8364024""",3
"""17.0122133""","""121.8370468""",3
"""17.0122133""","""121.8370468""",3
"""16.93655696""","""121.78143628""",3
"""16.92781465""","""121.80604624""",4
"""16.93075084""","""121.81323557""",6
"""16.9309328""","""121.7696679""",4
"""16.9309328""","""121.7696679""",5
"""16.9309328""","""121.7696679""",8
"""16.9309328""","""121.7696679""",3
"""17.0136039""","""121.8364024""",3
"""16.9372151""","""121.76905424""",3
"""16.9568897""","""121.6669653""",5
"""16.91264123""","""121.75540603""",6
"""16.96880534""","""121.72828676""",3
"""16.96880514""","""121.72828666""",5
"""16.9568893""","""121.6669659""",3
"""16.9467372""","""121.7599021""",3
"""16.9155497""","""121.7625914""",3
"""17.0091521""","""121.8306423""",7
"""17.0091501""","""121.8306475""",4
"""16.93540076""","""121.7606185""",3
"""16.93695654""","""121.76660234""",4
"""16.9372325""","""121.7691596""",8
"""16.94843813""","""121.76556959""",3
"""16.94843091""","""121.7655444""",3
"""16.94841418""","""121.76554766""",6
"""16.94852634""","""121.76572251""",8
"""16.94302009""","""121.76475957""",5
"""16.91376876""","""121.7614867""",5
"""16.93617""","""121.77496""",3
"""16.94771557""","""121.76201222""",3
"""16.9568896""","""121.6669651""",3
"""16.9568895""","""121.6669651""",5
"""16.9568899""","""121.6669651""",4
"""16.93088657""","""121.81331223""",4
"""16.6822534""","""120.3465293""",4
"""16.6647116""","""120.417343""",4
"""16.663904""","""120.4192176""",6
"""16.6671349""","""120.4117193""",4
"""16.6969024""","""120.3373655""",3
"""16.6728059""","""120.3381374""",3
"""16.64384076""","""120.31301012""",5
"""16.6701332""","""120.3374795""",3
"""16.7998454""","""121.1230084""",3
"""16.7998454""","""121.1230084""",3
"""16.88222903""","""121.58926647""",10
"""16.7337438""","""121.6358102""",3
"""16.7311943""","""121.6289245""",4
"""16.7838699""","""121.53574928""",5
"""16.88807376""","""121.57168712""",5
"""16.70551453""","""121.68001329""",3
"""16.7055166""","""121.68001264""",4
"""16.6888797""","""121.5510462""",6
"""16.6930047""","""121.5592348""",4
"""16.7905172""","""121.7088504""",3
"""16.6888797""","""121.5510462""",4
"""16.6930039""","""121.5592338""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",6
"""16.6888797""","""121.5510462""",6
"""16.6878767""","""121.5499075""",4
"""16.6878767""","""121.5499075""",3
"""16.7050331""","""121.6711898""",9
"""16.7050331""","""121.6711898""",3
"""16.7050331""","""121.6711898""",6
"""16.7055184""","""121.68001208""",3
"""16.69751082""","""121.56329991""",4
"""16.70551453""","""121.68001329""",3
"""16.7055166""","""121.68001264""",4
"""16.6888797""","""121.5510462""",6
"""16.6930047""","""121.5592348""",4
"""16.7905172""","""121.7088504""",3
"""16.6888797""","""121.5510462""",4
"""16.6930039""","""121.5592338""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",3
"""16.6888797""","""121.5510462""",6
"""16.6888797""","""121.5510462""",6
